file_name,relative_path,full_path,branch,attack_family,attack_subtype,size_bytes,size_readable,sample_rows_read,columns,numeric_columns,categorical_columns,label_column_detected,missing_values_sample,missing_ratio_sample,duplicate_rows_sample,read_status,error
DDoS-ICMP_Fragmentation4.pcap_Flow.csv,Anomaly Detection - Flow Based features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation4.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation4.pcap_Flow.csv,Flow-Based,DDoS,DDoS-ICMP-Fragmentation4,13542159,12.91 MB,25593,84,79,5,Label,17,7.907668205405869e-06,33,success,
DDoS-ICMP_Fragmentation5.pcap_Flow.csv,Anomaly Detection - Flow Based features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation5.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation5.pcap_Flow.csv,Flow-Based,DDoS,DDoS-ICMP-Fragmentation5,5671514,5.41 MB,10617,84,79,5,Label,4,4.485169786102253e-06,13,success,
DDoS-ICMP_Fragmentation6.pcap_Flow.csv,Anomaly Detection - Flow Based features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation6.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation6.pcap_Flow.csv,Flow-Based,DDoS,DDoS-ICMP-Fragmentation6,5323287,5.08 MB,10138,84,79,5,Label,0,0.0,0,success,
DDoS-ICMP_Fragmentation7.pcap_Flow.csv,Anomaly Detection - Flow Based features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation7.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation7.pcap_Flow.csv,Flow-Based,DDoS,DDoS-ICMP-Fragmentation7,7508169,7.16 MB,14235,84,79,5,Label,2,1.6726044123304398e-06,3,success,
DDoS-ICMP_Fragmentation8.pcap_Flow.csv,Anomaly Detection - Flow Based features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation8.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation8.pcap_Flow.csv,Flow-Based,DDoS,DDoS-ICMP-Fragmentation8,6535461,6.23 MB,12572,84,79,5,Label,4,3.787706619396088e-06,4,success,
DDoS-ICMP_Fragmentation9.pcap_Flow.csv,Anomaly Detection - Flow Based features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation9.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation9.pcap_Flow.csv,Flow-Based,DDoS,DDoS-ICMP-Fragmentation9,10913680,10.41 MB,20380,84,79,5,Label,11,6.425533903453432e-06,14,success,
DDoS-ACK_Fragmentation.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ACK_Fragmentation\DDoS-ACK_Fragmentation.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ACK_Fragmentation\DDoS-ACK_Fragmentation.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation,382726394,365.00 MB,30000,135,119,16,port_class_dst,305866,0.07552246913580248,0,success,
DDoS-ACK_Fragmentation1.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ACK_Fragmentation\DDoS-ACK_Fragmentation1.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ACK_Fragmentation\DDoS-ACK_Fragmentation1.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation1,373796088,356.48 MB,30000,135,119,16,port_class_dst,341755,0.08438395061728395,0,success,
DDoS-ACK_Fragmentation10.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ACK_Fragmentation\DDoS-ACK_Fragmentation10.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ACK_Fragmentation\DDoS-ACK_Fragmentation10.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation10,376940872,359.48 MB,30000,135,119,16,port_class_dst,344958,0.08517481481481481,0,success,
DDoS-ACK_Fragmentation11.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ACK_Fragmentation\DDoS-ACK_Fragmentation11.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ACK_Fragmentation\DDoS-ACK_Fragmentation11.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation11,373597760,356.29 MB,30000,135,119,16,port_class_dst,313342,0.07736839506172839,0,success,
DDoS-ACK_Fragmentation12.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ACK_Fragmentation\DDoS-ACK_Fragmentation12.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ACK_Fragmentation\DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,379226054,361.66 MB,30000,135,119,16,port_class_dst,345654,0.08534666666666667,0,success,
DDoS-ACK_Fragmentation2.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ACK_Fragmentation\DDoS-ACK_Fragmentation2.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ACK_Fragmentation\DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,375467016,358.07 MB,30000,135,119,16,port_class_dst,344712,0.08511407407407408,0,success,
DDoS-ACK_Fragmentation3.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ACK_Fragmentation\DDoS-ACK_Fragmentation3.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ACK_Fragmentation\DDoS-ACK_Fragmentation3.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation3,379018438,361.46 MB,30000,135,120,15,port_class_dst,344112,0.08496592592592593,0,success,
DDoS-ACK_Fragmentation4.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ACK_Fragmentation\DDoS-ACK_Fragmentation4.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ACK_Fragmentation\DDoS-ACK_Fragmentation4.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation4,252602851,240.90 MB,30000,135,119,16,port_class_dst,277751,0.0685804938271605,0,success,
DDoS-ACK_Fragmentation5.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ACK_Fragmentation\DDoS-ACK_Fragmentation5.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ACK_Fragmentation\DDoS-ACK_Fragmentation5.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation5,386711552,368.80 MB,30000,135,120,15,port_class_dst,345423,0.08528962962962963,0,success,
DDoS-ACK_Fragmentation6.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ACK_Fragmentation\DDoS-ACK_Fragmentation6.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ACK_Fragmentation\DDoS-ACK_Fragmentation6.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation6,385502297,367.64 MB,30000,135,119,16,port_class_dst,343845,0.0849,0,success,
DDoS-ACK_Fragmentation7.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ACK_Fragmentation\DDoS-ACK_Fragmentation7.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ACK_Fragmentation\DDoS-ACK_Fragmentation7.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation7,385710692,367.84 MB,30000,135,119,16,port_class_dst,346329,0.08551333333333333,0,success,
DDoS-ACK_Fragmentation8.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ACK_Fragmentation\DDoS-ACK_Fragmentation8.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ACK_Fragmentation\DDoS-ACK_Fragmentation8.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation8,383331317,365.57 MB,30000,135,119,16,port_class_dst,341537,0.08433012345679013,0,success,
DDoS-ACK_Fragmentation9.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ACK_Fragmentation\DDoS-ACK_Fragmentation9.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ACK_Fragmentation\DDoS-ACK_Fragmentation9.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation9,376137702,358.71 MB,30000,135,119,16,port_class_dst,293224,0.07240098765432099,0,success,
DDoS-HTTP_Flood-.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-HTTP_Flood\DDoS-HTTP_Flood-.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-HTTP_Flood\DDoS-HTTP_Flood-.csv,Packet-Based,DDoS,DDoS-HTTP-Flood,395133213,376.83 MB,30000,135,119,16,port_class_dst,150079,0.037056543209876544,0,success,
DDoS-ICMP_Fragmentation.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation,412752287,393.63 MB,30000,135,119,16,port_class_dst,48429,0.011957777777777777,0,success,
DDoS-ICMP_Fragmentation1.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation1.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation1.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation1,394507353,376.23 MB,30000,135,119,16,port_class_dst,54579,0.013476296296296297,0,success,
DDoS-ICMP_Fragmentation10.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation10.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation10.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation10,432066799,412.05 MB,30000,135,119,16,port_class_dst,39854,0.009840493827160493,0,success,
DDoS-ICMP_Fragmentation11.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation11.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation11.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation11,428949173,409.08 MB,30000,135,119,16,port_class_dst,38949,0.009617037037037037,0,success,
DDoS-ICMP_Fragmentation12.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation12.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation12,422845505,403.26 MB,30000,135,119,16,port_class_dst,48637,0.012009135802469135,0,success,
DDoS-ICMP_Fragmentation13.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation13.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation13.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation13,437871207,417.59 MB,30000,135,119,16,port_class_dst,44182,0.010909135802469137,0,success,
DDoS-ICMP_Fragmentation14.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation14.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation14.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation14,432235231,412.21 MB,30000,135,119,16,port_class_dst,36524,0.009018271604938271,0,success,
DDoS-ICMP_Fragmentation15.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation15.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation15.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation15,437076141,416.83 MB,30000,135,119,16,port_class_dst,52973,0.013079753086419753,0,success,
DDoS-ICMP_Fragmentation16.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation16.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation16.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation16,438468366,418.16 MB,30000,135,119,16,port_class_dst,38191,0.009429876543209877,0,success,
DDoS-ICMP_Fragmentation17.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation17.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation17.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation17,425228199,405.53 MB,30000,135,119,16,port_class_dst,55637,0.01373753086419753,0,success,
DDoS-ICMP_Fragmentation18.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation18.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation18.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation18,407445455,388.57 MB,30000,135,119,16,port_class_dst,79638,0.019663703703703704,0,success,
DDoS-ICMP_Fragmentation19.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation19.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation19.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation19,434697640,414.56 MB,30000,135,119,16,port_class_dst,36478,0.009006913580246913,0,success,
DDoS-ICMP_Fragmentation2.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation2.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation2,421159738,401.65 MB,30000,135,119,16,port_class_dst,48187,0.011898024691358025,0,success,
DDoS-ICMP_Fragmentation20.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation20.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation20.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation20,429550257,409.65 MB,30000,135,119,16,port_class_dst,42220,0.010424691358024691,0,success,
DDoS-ICMP_Fragmentation3.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation3.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation3.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation3,424444102,404.78 MB,30000,135,119,16,port_class_dst,42676,0.010537283950617284,0,success,
DDoS-ICMP_Fragmentation4.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation4.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation4.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation4,406489578,387.66 MB,30000,135,119,16,port_class_dst,66026,0.016302716049382715,0,success,
DDoS-ICMP_Fragmentation5.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation5.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation5.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation5,427734683,407.92 MB,30000,135,119,16,port_class_dst,53659,0.013249135802469135,0,success,
DDoS-ICMP_Fragmentation6.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation6.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation6.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation6,429550257,409.65 MB,30000,135,119,16,port_class_dst,42220,0.010424691358024691,0,success,
DDoS-ICMP_Fragmentation7.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation7.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation7.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation7,432658303,412.62 MB,30000,135,119,16,port_class_dst,40693,0.010047654320987654,0,success,
DDoS-ICMP_Fragmentation8.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation8.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation8,425201587,405.50 MB,30000,135,119,16,port_class_dst,44394,0.010961481481481482,0,success,
DDoS-ICMP_Fragmentation9.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation9.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation9,425025018,405.34 MB,30000,135,119,16,port_class_dst,43236,0.010675555555555556,0,success,
DDoS-SlowLoris.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-SlowLoris\DDoS-SlowLoris.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-SlowLoris\DDoS-SlowLoris.csv,Packet-Based,DDoS,DDoS-SlowLoris,383768930,365.99 MB,30000,135,119,16,port_class_dst,136397,0.03367827160493827,0,success,
DDoS-SynonymousIP_Flood 1.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-SynonymousIP_Flood\DDoS-SynonymousIP_Flood 1.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-SynonymousIP_Flood\DDoS-SynonymousIP_Flood 1.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood-1,128736767,122.77 MB,30000,135,120,15,port_class_dst,658522,0.16259802469135803,0,success,
DDoS-SynonymousIP_Flood.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-SynonymousIP_Flood\DDoS-SynonymousIP_Flood.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-SynonymousIP_Flood\DDoS-SynonymousIP_Flood.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood,178271597,170.01 MB,30000,135,119,16,port_class_dst,388988,0.09604641975308642,0,success,
DDoS-SynonymousIP_Flood10.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-SynonymousIP_Flood\DDoS-SynonymousIP_Flood10.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-SynonymousIP_Flood\DDoS-SynonymousIP_Flood10.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood10,143913834,137.25 MB,30000,135,120,15,port_class_dst,659980,0.16295802469135803,0,success,
DDoS-SynonymousIP_Flood11.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-SynonymousIP_Flood\DDoS-SynonymousIP_Flood11.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-SynonymousIP_Flood\DDoS-SynonymousIP_Flood11.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood11,152467881,145.40 MB,30000,135,119,16,port_class_dst,642672,0.15868444444444443,0,success,
DDoS-SynonymousIP_Flood12.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-SynonymousIP_Flood\DDoS-SynonymousIP_Flood12.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-SynonymousIP_Flood\DDoS-SynonymousIP_Flood12.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood12,160611047,153.17 MB,30000,135,120,15,port_class_dst,659469,0.16283185185185184,0,success,
DDoS-SynonymousIP_Flood13.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-SynonymousIP_Flood\DDoS-SynonymousIP_Flood13.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-SynonymousIP_Flood\DDoS-SynonymousIP_Flood13.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood13,154845794,147.67 MB,30000,135,120,15,port_class_dst,647944,0.15998617283950617,0,success,
DDoS-SynonymousIP_Flood2.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-SynonymousIP_Flood\DDoS-SynonymousIP_Flood2.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-SynonymousIP_Flood\DDoS-SynonymousIP_Flood2.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood2,144721116,138.02 MB,30000,135,119,16,port_class_dst,659440,0.1628246913580247,0,success,
DDoS-SynonymousIP_Flood3.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-SynonymousIP_Flood\DDoS-SynonymousIP_Flood3.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-SynonymousIP_Flood\DDoS-SynonymousIP_Flood3.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood3,168036879,160.25 MB,30000,135,120,15,port_class_dst,648730,0.16018024691358024,0,success,
DDoS-SynonymousIP_Flood4.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-SynonymousIP_Flood\DDoS-SynonymousIP_Flood4.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-SynonymousIP_Flood\DDoS-SynonymousIP_Flood4.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood4,150576053,143.60 MB,30000,135,120,15,port_class_dst,659499,0.16283925925925927,0,success,
DDoS-SynonymousIP_Flood5.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-SynonymousIP_Flood\DDoS-SynonymousIP_Flood5.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-SynonymousIP_Flood\DDoS-SynonymousIP_Flood5.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood5,149527519,142.60 MB,30000,135,119,16,port_class_dst,659375,0.16280864197530864,0,success,
DDoS-SynonymousIP_Flood6.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-SynonymousIP_Flood\DDoS-SynonymousIP_Flood6.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-SynonymousIP_Flood\DDoS-SynonymousIP_Flood6.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood6,139306235,132.85 MB,30000,135,120,15,port_class_dst,659684,0.16288493827160494,0,success,
DDoS-SynonymousIP_Flood7.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-SynonymousIP_Flood\DDoS-SynonymousIP_Flood7.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-SynonymousIP_Flood\DDoS-SynonymousIP_Flood7.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood7,149537051,142.61 MB,30000,135,120,15,port_class_dst,535135,0.1321320987654321,0,success,
DDoS-SynonymousIP_Flood8.csv,Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-SynonymousIP_Flood\DDoS-SynonymousIP_Flood8.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Device Identification_Anomaly Detection - Packet Based Features\DDoS\DDoS-SynonymousIP_Flood\DDoS-SynonymousIP_Flood8.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood8,157919695,150.60 MB,30000,135,119,16,port_class_dst,658760,0.1626567901234568,0,success,
