file_name,relative_path,full_path,branch,attack_family,attack_subtype,size_bytes,size_readable,sample_rows_read,columns,numeric_columns,categorical_columns,label_column_detected,missing_values_sample,missing_ratio_sample,duplicate_rows_sample,read_status,error
DDoS-ICMP_Fragmentation18.pcap_Flow.csv,Anomaly Detection - Flow Based features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation18.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation18.pcap_Flow.csv,Flow-Based,DDoS,DDoS-ICMP-Fragmentation18,4917817,4.69 MB,9106,84,79,5,Label,3,3.922060807630762e-06,3,success,
DDoS-ICMP_Fragmentation19.pcap_Flow.csv,Anomaly Detection - Flow Based features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation19.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation19.pcap_Flow.csv,Flow-Based,DDoS,DDoS-ICMP-Fragmentation19,5790708,5.52 MB,10963,84,79,5,Label,3,3.257711001941596e-06,5,success,
DDoS-ICMP_Fragmentation2.pcap_Flow.csv,Anomaly Detection - Flow Based features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation2.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation2.pcap_Flow.csv,Flow-Based,DDoS,DDoS-ICMP-Fragmentation2,7131349,6.80 MB,13462,84,79,5,Label,4,3.5372936873456857e-06,3,success,
DDoS-ICMP_Fragmentation3.pcap_Flow.csv,Anomaly Detection - Flow Based features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation3.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation3.pcap_Flow.csv,Flow-Based,DDoS,DDoS-ICMP-Fragmentation3,12417260,11.84 MB,23405,84,79,5,Label,9,4.577776421399579e-06,19,success,
DDoS-ICMP_Fragmentation4.pcap_Flow.csv,Anomaly Detection - Flow Based features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation4.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation4.pcap_Flow.csv,Flow-Based,DDoS,DDoS-ICMP-Fragmentation4,13542159,12.91 MB,25593,84,79,5,Label,17,7.907668205405869e-06,33,success,
DDoS-ICMP_Fragmentation5.pcap_Flow.csv,Anomaly Detection - Flow Based features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation5.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation5.pcap_Flow.csv,Flow-Based,DDoS,DDoS-ICMP-Fragmentation5,5671514,5.41 MB,10617,84,79,5,Label,4,4.485169786102253e-06,13,success,
DDoS-ICMP_Fragmentation6.pcap_Flow.csv,Anomaly Detection - Flow Based features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation6.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation6.pcap_Flow.csv,Flow-Based,DDoS,DDoS-ICMP-Fragmentation6,5323287,5.08 MB,10138,84,79,5,Label,0,0.0,0,success,
DDoS-ICMP_Fragmentation7.pcap_Flow.csv,Anomaly Detection - Flow Based features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation7.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation7.pcap_Flow.csv,Flow-Based,DDoS,DDoS-ICMP-Fragmentation7,7508169,7.16 MB,14235,84,79,5,Label,2,1.6726044123304398e-06,3,success,
DDoS-ICMP_Fragmentation8.pcap_Flow.csv,Anomaly Detection - Flow Based features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation8.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation8.pcap_Flow.csv,Flow-Based,DDoS,DDoS-ICMP-Fragmentation8,6535461,6.23 MB,12572,84,79,5,Label,4,3.787706619396088e-06,4,success,
DDoS-ICMP_Fragmentation9.pcap_Flow.csv,Anomaly Detection - Flow Based features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation9.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\DDoS\DDoS-ICMP_Fragmentation\DDoS-ICMP_Fragmentation9.pcap_Flow.csv,Flow-Based,DDoS,DDoS-ICMP-Fragmentation9,10913680,10.41 MB,20380,84,79,5,Label,11,6.425533903453432e-06,14,success,
DoS-SYN_Flood.pcap_Flow.csv,Anomaly Detection - Flow Based features\DoS\DoS SYN Flood\DoS-SYN_Flood.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\DoS\DoS SYN Flood\DoS-SYN_Flood.pcap_Flow.csv,Flow-Based,DoS,DoS-SYN-Flood,2065766424,1.92 GB,30000,84,79,5,Label,1,3.9682539682539683e-07,0,success,
DoS-SYN_Flood1.pcap_Flow.csv,Anomaly Detection - Flow Based features\DoS\DoS SYN Flood\DoS-SYN_Flood1.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\DoS\DoS SYN Flood\DoS-SYN_Flood1.pcap_Flow.csv,Flow-Based,DoS,DoS-SYN-Flood1,748064740,713.41 MB,30000,84,79,5,Label,2,7.936507936507937e-07,0,success,
DoS-SYN_Flood2.pcap_Flow.csv,Anomaly Detection - Flow Based features\DoS\DoS SYN Flood\DoS-SYN_Flood2.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\DoS\DoS SYN Flood\DoS-SYN_Flood2.pcap_Flow.csv,Flow-Based,DoS,DoS-SYN-Flood2,1128921696,1.05 GB,30000,84,79,5,Label,23,9.126984126984127e-06,7,success,
DoS-SYN_Flood3.pcap_Flow.csv,Anomaly Detection - Flow Based features\DoS\DoS SYN Flood\DoS-SYN_Flood3.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\DoS\DoS SYN Flood\DoS-SYN_Flood3.pcap_Flow.csv,Flow-Based,DoS,DoS-SYN-Flood3,1019553127,972.32 MB,30000,84,79,5,Label,38,1.5079365079365079e-05,3,success,
DoS-SYN_Flood4.pcap_Flow.csv,Anomaly Detection - Flow Based features\DoS\DoS SYN Flood\DoS-SYN_Flood4.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\DoS\DoS SYN Flood\DoS-SYN_Flood4.pcap_Flow.csv,Flow-Based,DoS,DoS-SYN-Flood4,1167577806,1.09 GB,30000,84,79,5,Label,6,2.3809523809523808e-06,0,success,
DoS-SYN_Flood5.pcap_Flow.csv,Anomaly Detection - Flow Based features\DoS\DoS SYN Flood\DoS-SYN_Flood5.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\DoS\DoS SYN Flood\DoS-SYN_Flood5.pcap_Flow.csv,Flow-Based,DoS,DoS-SYN-Flood5,970435055,925.48 MB,30000,84,79,5,Label,39,1.5476190476190476e-05,7,success,
DoS-SYN_Flood6.pcap_Flow.csv,Anomaly Detection - Flow Based features\DoS\DoS SYN Flood\DoS-SYN_Flood6.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\DoS\DoS SYN Flood\DoS-SYN_Flood6.pcap_Flow.csv,Flow-Based,DoS,DoS-SYN-Flood6,828250772,789.88 MB,30000,84,79,5,Label,3,1.1904761904761904e-06,0,success,
DoS-SYN_Flood7.pcap_Flow.csv,Anomaly Detection - Flow Based features\DoS\DoS SYN Flood\DoS-SYN_Flood7.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\DoS\DoS SYN Flood\DoS-SYN_Flood7.pcap_Flow.csv,Flow-Based,DoS,DoS-SYN-Flood7,737774415,703.60 MB,30000,84,79,5,Label,5,1.984126984126984e-06,0,success,
DoS-HTTP_Flood.pcap_Flow.csv,Anomaly Detection - Flow Based features\DoS\DoS-HTTP_Flood\DoS-HTTP_Flood.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\DoS\DoS-HTTP_Flood\DoS-HTTP_Flood.pcap_Flow.csv,Flow-Based,DoS,DoS-HTTP-Flood,406182568,387.37 MB,30000,84,79,5,Label,8346,0.003311904761904762,3684,success,
DoS-HTTP_Flood1.pcap_Flow.csv,Anomaly Detection - Flow Based features\DoS\DoS-HTTP_Flood\DoS-HTTP_Flood1.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\DoS\DoS-HTTP_Flood\DoS-HTTP_Flood1.pcap_Flow.csv,Flow-Based,DoS,DoS-HTTP-Flood1,313851273,299.31 MB,30000,84,79,5,Label,45,1.785714285714286e-05,0,success,
DoS-TCP_Flood.pcap_Flow.csv,Anomaly Detection - Flow Based features\DoS\DoS-TCP_Flood\DoS-TCP_Flood.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\DoS\DoS-TCP_Flood\DoS-TCP_Flood.pcap_Flow.csv,Flow-Based,DoS,DoS-TCP-Flood,460,460.00 B,0,84,0,84,NeedManualLabel,0,0.0,0,success,
DoS-TCP_Flood1.pcap_Flow.csv,Anomaly Detection - Flow Based features\DoS\DoS-TCP_Flood\DoS-TCP_Flood1.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\DoS\DoS-TCP_Flood\DoS-TCP_Flood1.pcap_Flow.csv,Flow-Based,DoS,DoS-TCP-Flood1,558,558.00 B,0,84,0,84,NeedManualLabel,0,0.0,0,success,
DoS-TCP_Flood10.pcap_Flow.csv,Anomaly Detection - Flow Based features\DoS\DoS-TCP_Flood\DoS-TCP_Flood10.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\DoS\DoS-TCP_Flood\DoS-TCP_Flood10.pcap_Flow.csv,Flow-Based,DoS,DoS-TCP-Flood10,398,398.00 B,0,84,0,84,NeedManualLabel,0,0.0,0,success,
DoS-TCP_Flood2.pcap_Flow.csv,Anomaly Detection - Flow Based features\DoS\DoS-TCP_Flood\DoS-TCP_Flood2.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\DoS\DoS-TCP_Flood\DoS-TCP_Flood2.pcap_Flow.csv,Flow-Based,DoS,DoS-TCP-Flood2,423,423.00 B,0,84,0,84,NeedManualLabel,0,0.0,0,success,
DoS-TCP_Flood3.pcap_Flow.csv,Anomaly Detection - Flow Based features\DoS\DoS-TCP_Flood\DoS-TCP_Flood3.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\DoS\DoS-TCP_Flood\DoS-TCP_Flood3.pcap_Flow.csv,Flow-Based,DoS,DoS-TCP-Flood3,520,520.00 B,0,84,0,84,NeedManualLabel,0,0.0,0,success,
DoS-UDP_Flood.pcap_Flow.csv,Anomaly Detection - Flow Based features\DoS\DoS-UDP_Flood\DoS-UDP_Flood.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\DoS\DoS-UDP_Flood\DoS-UDP_Flood.pcap_Flow.csv,Flow-Based,DoS,DoS-UDP-Flood,523374726,499.13 MB,30000,84,79,5,Label,12,4.7619047619047615e-06,2,success,
DoS-UDP_Flood10.pcap_Flow.csv,Anomaly Detection - Flow Based features\DoS\DoS-UDP_Flood\DoS-UDP_Flood10.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\DoS\DoS-UDP_Flood\DoS-UDP_Flood10.pcap_Flow.csv,Flow-Based,DoS,DoS-UDP-Flood10,30445003,29.03 MB,30000,84,79,5,Label,239,9.484126984126983e-05,19,success,
DoS-UDP_Flood11.pcap_Flow.csv,Anomaly Detection - Flow Based features\DoS\DoS-UDP_Flood\DoS-UDP_Flood11.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\DoS\DoS-UDP_Flood\DoS-UDP_Flood11.pcap_Flow.csv,Flow-Based,DoS,DoS-UDP-Flood11,28155820,26.85 MB,30000,84,79,5,Label,249,9.880952380952381e-05,13,success,
DoS-UDP_Flood12.pcap_Flow.csv,Anomaly Detection - Flow Based features\DoS\DoS-UDP_Flood\DoS-UDP_Flood12.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\DoS\DoS-UDP_Flood\DoS-UDP_Flood12.pcap_Flow.csv,Flow-Based,DoS,DoS-UDP-Flood12,24779241,23.63 MB,30000,84,79,5,Label,189,7.5e-05,49,success,
DoS-UDP_Flood13.pcap_Flow.csv,Anomaly Detection - Flow Based features\DoS\DoS-UDP_Flood\DoS-UDP_Flood13.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\DoS\DoS-UDP_Flood\DoS-UDP_Flood13.pcap_Flow.csv,Flow-Based,DoS,DoS-UDP-Flood13,29050006,27.70 MB,30000,84,79,5,Label,157,6.23015873015873e-05,11,success,
DoS-UDP_Flood14.pcap_Flow.csv,Anomaly Detection - Flow Based features\DoS\DoS-UDP_Flood\DoS-UDP_Flood14.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\DoS\DoS-UDP_Flood\DoS-UDP_Flood14.pcap_Flow.csv,Flow-Based,DoS,DoS-UDP-Flood14,31889244,30.41 MB,30000,84,79,5,Label,159,6.30952380952381e-05,31,success,
DoS-UDP_Flood15.pcap_Flow.csv,Anomaly Detection - Flow Based features\DoS\DoS-UDP_Flood\DoS-UDP_Flood15.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\DoS\DoS-UDP_Flood\DoS-UDP_Flood15.pcap_Flow.csv,Flow-Based,DoS,DoS-UDP-Flood15,32283925,30.79 MB,30000,84,79,5,Label,259,0.00010277777777777778,42,success,
DoS-UDP_Flood16.pcap_Flow.csv,Anomaly Detection - Flow Based features\DoS\DoS-UDP_Flood\DoS-UDP_Flood16.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\DoS\DoS-UDP_Flood\DoS-UDP_Flood16.pcap_Flow.csv,Flow-Based,DoS,DoS-UDP-Flood16,17487210,16.68 MB,30000,84,79,5,Label,99,3.928571428571428e-05,10,success,
DoS-UDP_Flood3.pcap_Flow.csv,Anomaly Detection - Flow Based features\DoS\DoS-UDP_Flood\DoS-UDP_Flood3.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\DoS\DoS-UDP_Flood\DoS-UDP_Flood3.pcap_Flow.csv,Flow-Based,DoS,DoS-UDP-Flood3,325945685,310.85 MB,30000,84,79,5,Label,13,5.158730158730159e-06,4,success,
DoS-UDP_Flood4.pcap_Flow.csv,Anomaly Detection - Flow Based features\DoS\DoS-UDP_Flood\DoS-UDP_Flood4.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\DoS\DoS-UDP_Flood\DoS-UDP_Flood4.pcap_Flow.csv,Flow-Based,DoS,DoS-UDP-Flood4,541307165,516.23 MB,30000,84,79,5,Label,11,4.365079365079365e-06,2,success,
DoS-UDP_Flood5.pcap_Flow.csv,Anomaly Detection - Flow Based features\DoS\DoS-UDP_Flood\DoS-UDP_Flood5.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\DoS\DoS-UDP_Flood\DoS-UDP_Flood5.pcap_Flow.csv,Flow-Based,DoS,DoS-UDP-Flood5,471962732,450.10 MB,30000,84,79,5,Label,13,5.158730158730159e-06,10,success,
DoS-UDP_Flood6.pcap_Flow.csv,Anomaly Detection - Flow Based features\DoS\DoS-UDP_Flood\DoS-UDP_Flood6.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\DoS\DoS-UDP_Flood\DoS-UDP_Flood6.pcap_Flow.csv,Flow-Based,DoS,DoS-UDP-Flood6,469406802,447.66 MB,30000,84,79,5,Label,7,2.777777777777778e-06,0,success,
DoS-UDP_Flood7.pcap_Flow.csv,Anomaly Detection - Flow Based features\DoS\DoS-UDP_Flood\DoS-UDP_Flood7.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\DoS\DoS-UDP_Flood\DoS-UDP_Flood7.pcap_Flow.csv,Flow-Based,DoS,DoS-UDP-Flood7,294023775,280.40 MB,30000,84,79,5,Label,5,1.984126984126984e-06,1,success,
DoS-UDP_Flood8.pcap_Flow.csv,Anomaly Detection - Flow Based features\DoS\DoS-UDP_Flood\DoS-UDP_Flood8.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\DoS\DoS-UDP_Flood\DoS-UDP_Flood8.pcap_Flow.csv,Flow-Based,DoS,DoS-UDP-Flood8,36249719,34.57 MB,30000,84,79,5,Label,201,7.976190476190476e-05,10,success,
DoS-UDP_Flood9.pcap_Flow.csv,Anomaly Detection - Flow Based features\DoS\DoS-UDP_Flood\DoS-UDP_Flood9.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\DoS\DoS-UDP_Flood\DoS-UDP_Flood9.pcap_Flow.csv,Flow-Based,DoS,DoS-UDP-Flood9,34372458,32.78 MB,30000,84,79,5,Label,226,8.968253968253968e-05,24,success,
Mirai-greeth_flood.pcap_Flow.csv,Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood.pcap_Flow.csv,Flow-Based,Mirai,Mirai-greeth-flood,2697574,2.57 MB,5172,84,79,5,Label,0,0.0,22,success,
Mirai-greeth_flood1.pcap_Flow.csv,Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood1.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood1.pcap_Flow.csv,Flow-Based,Mirai,Mirai-greeth-flood1,5418260,5.17 MB,10856,84,79,5,Label,0,0.0,6,success,
Mirai-greeth_flood10.pcap_Flow.csv,Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood10.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood10.pcap_Flow.csv,Flow-Based,Mirai,Mirai-greeth-flood10,4290872,4.09 MB,8187,84,79,5,Label,2,2.908211043058973e-06,8,success,
Mirai-greeth_flood11.pcap_Flow.csv,Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood11.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood11.pcap_Flow.csv,Flow-Based,Mirai,Mirai-greeth-flood11,4417973,4.21 MB,8377,84,79,5,Label,1,1.421124734960237e-06,5,success,
Mirai-greeth_flood12.pcap_Flow.csv,Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood12.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood12.pcap_Flow.csv,Flow-Based,Mirai,Mirai-greeth-flood12,3450066,3.29 MB,6423,84,79,5,Label,6,1.112074909365895e-05,23,success,
Mirai-greeth_flood13.pcap_Flow.csv,Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood13.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood13.pcap_Flow.csv,Flow-Based,Mirai,Mirai-greeth-flood13,5484242,5.23 MB,10306,84,79,5,Label,4,4.620516943435632e-06,38,success,
Mirai-greeth_flood14.pcap_Flow.csv,Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood14.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood14.pcap_Flow.csv,Flow-Based,Mirai,Mirai-greeth-flood14,1586847,1.51 MB,2977,84,79,5,Label,0,0.0,0,success,
Mirai-greeth_flood15.pcap_Flow.csv,Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood15.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood15.pcap_Flow.csv,Flow-Based,Mirai,Mirai-greeth-flood15,1774402,1.69 MB,3247,84,79,5,Label,2,7.3327760423541144e-06,2,success,
Mirai-greeth_flood16.pcap_Flow.csv,Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood16.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood16.pcap_Flow.csv,Flow-Based,Mirai,Mirai-greeth-flood16,2348608,2.24 MB,4438,84,79,5,Label,0,0.0,0,success,
Mirai-greeth_flood17.pcap_Flow.csv,Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood17.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood17.pcap_Flow.csv,Flow-Based,Mirai,Mirai-greeth-flood17,1527807,1.46 MB,2790,84,79,5,Label,0,0.0,0,success,
Mirai-greeth_flood18.pcap_Flow.csv,Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood18.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood18.pcap_Flow.csv,Flow-Based,Mirai,Mirai-greeth-flood18,1753300,1.67 MB,3265,84,79,5,Label,0,0.0,2,success,
Mirai-greeth_flood19.pcap_Flow.csv,Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood19.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood19.pcap_Flow.csv,Flow-Based,Mirai,Mirai-greeth-flood19,1844515,1.76 MB,3481,84,79,5,Label,3,1.0259777568022326e-05,2,success,
Mirai-greeth_flood2.pcap_Flow.csv,Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood2.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood2.pcap_Flow.csv,Flow-Based,Mirai,Mirai-greeth-flood2,2093488,2.00 MB,4071,84,79,5,Label,1,2.9242844276005663e-06,0,success,
Mirai-greeth_flood20.pcap_Flow.csv,Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood20.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood20.pcap_Flow.csv,Flow-Based,Mirai,Mirai-greeth-flood20,2209649,2.11 MB,4100,84,79,5,Label,0,0.0,5,success,
Mirai-greeth_flood21.pcap_Flow.csv,Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood21.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood21.pcap_Flow.csv,Flow-Based,Mirai,Mirai-greeth-flood21,2440139,2.33 MB,4507,84,79,5,Label,0,0.0,0,success,
Mirai-greeth_flood22.pcap_Flow.csv,Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood22.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood22.pcap_Flow.csv,Flow-Based,Mirai,Mirai-greeth-flood22,3541638,3.38 MB,6609,84,79,5,Label,6,1.080777295030586e-05,12,success,
Mirai-greeth_flood23.pcap_Flow.csv,Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood23.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood23.pcap_Flow.csv,Flow-Based,Mirai,Mirai-greeth-flood23,2479370,2.36 MB,4572,84,79,5,Label,2,5.207682373036704e-06,4,success,
Mirai-greeth_flood24.pcap_Flow.csv,Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood24.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood24.pcap_Flow.csv,Flow-Based,Mirai,Mirai-greeth-flood24,1398318,1.33 MB,2546,84,79,5,Label,0,0.0,0,success,
Mirai-greeth_flood25.pcap_Flow.csv,Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood25.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood25.pcap_Flow.csv,Flow-Based,Mirai,Mirai-greeth-flood25,1343728,1.28 MB,2500,84,79,5,Label,1,4.7619047619047615e-06,0,success,
Mirai-greeth_flood26.pcap_Flow.csv,Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood26.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood26.pcap_Flow.csv,Flow-Based,Mirai,Mirai-greeth-flood26,3018763,2.88 MB,5482,84,79,5,Label,2,4.3432184986362295e-06,4,success,
Mirai-greeth_flood27.pcap_Flow.csv,Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood27.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood27.pcap_Flow.csv,Flow-Based,Mirai,Mirai-greeth-flood27,3961228,3.78 MB,7602,84,79,5,Label,1,1.5660039338018817e-06,12,success,
Mirai-greeth_flood28.pcap_Flow.csv,Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood28.pcap_Flow.csv,D:\47\472\New-Papers\Atlam_4_2026\Data\Anomaly Detection - Flow Based features\Mirai\Mirai-greeth_flood28.pcap_Flow.csv,Flow-Based,Mirai,Mirai-greeth-flood28,4474428,4.27 MB,8451,84,79,5,Label,1,1.4086808549002372e-06,7,success,
