file_name,branch,attack_family_from_path,attack_subtype_from_path,label_column,label_value,sample_count
DDoS-ICMP_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation12,port_class_dst,1,420
DDoS-ICMP_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation12,port_class_dst,3,306
DDoS-ICMP_Fragmentation13.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation13,port_class_dst,0,29130
DDoS-ICMP_Fragmentation13.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation13,port_class_dst,1,392
DDoS-ICMP_Fragmentation13.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation13,port_class_dst,2,280
DDoS-ICMP_Fragmentation13.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation13,port_class_dst,3,198
DDoS-ICMP_Fragmentation14.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation14,port_class_dst,0,29445
DDoS-ICMP_Fragmentation14.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation14,port_class_dst,2,197
DDoS-ICMP_Fragmentation14.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation14,port_class_dst,3,182
DDoS-ICMP_Fragmentation14.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation14,port_class_dst,1,176
DDoS-ICMP_Fragmentation15.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation15,port_class_dst,0,24497
DDoS-ICMP_Fragmentation15.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation15,port_class_dst,3,2073
DDoS-ICMP_Fragmentation15.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation15,port_class_dst,2,1762
DDoS-ICMP_Fragmentation15.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation15,port_class_dst,1,1668
DDoS-ICMP_Fragmentation16.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation16,port_class_dst,0,29457
DDoS-ICMP_Fragmentation16.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation16,port_class_dst,1,243
DDoS-ICMP_Fragmentation16.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation16,port_class_dst,2,237
DDoS-ICMP_Fragmentation16.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation16,port_class_dst,3,63
DDoS-ICMP_Fragmentation17.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation17,port_class_dst,0,28106
DDoS-ICMP_Fragmentation17.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation17,port_class_dst,1,757
DDoS-ICMP_Fragmentation17.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation17,port_class_dst,3,656
DDoS-ICMP_Fragmentation17.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation17,port_class_dst,2,481
DDoS-ICMP_Fragmentation18.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation18,port_class_dst,3,15150
DDoS-ICMP_Fragmentation18.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation18,port_class_dst,1,8165
DDoS-ICMP_Fragmentation18.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation18,port_class_dst,2,6544
DDoS-ICMP_Fragmentation18.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation18,port_class_dst,0,141
DDoS-ICMP_Fragmentation19.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation19,port_class_dst,0,29618
DDoS-ICMP_Fragmentation19.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation19,port_class_dst,1,179
DDoS-ICMP_Fragmentation19.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation19,port_class_dst,3,127
DDoS-ICMP_Fragmentation19.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation19,port_class_dst,2,76
DDoS-ICMP_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation2,port_class_dst,0,26796
DDoS-ICMP_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation2,port_class_dst,1,1268
DDoS-ICMP_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation2,port_class_dst,2,1248
DDoS-ICMP_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation2,port_class_dst,3,688
DDoS-ICMP_Fragmentation20.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation20,port_class_dst,0,29153
DDoS-ICMP_Fragmentation20.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation20,port_class_dst,1,385
DDoS-ICMP_Fragmentation20.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation20,port_class_dst,2,316
DDoS-ICMP_Fragmentation20.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation20,port_class_dst,3,146
DDoS-ICMP_Fragmentation3.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation3,port_class_dst,0,28477
DDoS-ICMP_Fragmentation3.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation3,port_class_dst,1,571
DDoS-ICMP_Fragmentation3.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation3,port_class_dst,3,500
DDoS-ICMP_Fragmentation3.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation3,port_class_dst,2,452
DDoS-ICMP_Fragmentation4.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation4,port_class_dst,0,23038
DDoS-ICMP_Fragmentation4.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation4,port_class_dst,2,3015
DDoS-ICMP_Fragmentation4.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation4,port_class_dst,1,2264
DDoS-ICMP_Fragmentation4.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation4,port_class_dst,3,1683
DDoS-ICMP_Fragmentation5.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation5,port_class_dst,0,28542
DDoS-ICMP_Fragmentation5.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation5,port_class_dst,2,590
DDoS-ICMP_Fragmentation5.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation5,port_class_dst,1,441
DDoS-ICMP_Fragmentation5.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation5,port_class_dst,3,427
DDoS-ICMP_Fragmentation6.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation6,port_class_dst,0,29153
DDoS-ICMP_Fragmentation6.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation6,port_class_dst,1,385
DDoS-ICMP_Fragmentation6.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation6,port_class_dst,2,316
DDoS-ICMP_Fragmentation6.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation6,port_class_dst,3,146
DDoS-ICMP_Fragmentation7.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation7,port_class_dst,0,29425
DDoS-ICMP_Fragmentation7.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation7,port_class_dst,2,269
DDoS-ICMP_Fragmentation7.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation7,port_class_dst,1,247
DDoS-ICMP_Fragmentation7.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation7,port_class_dst,3,59
DDoS-ICMP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation8,port_class_dst,0,29201
DDoS-ICMP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation8,port_class_dst,2,345
DDoS-ICMP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation8,port_class_dst,1,273
DDoS-ICMP_Fragmentation8.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation8,port_class_dst,3,181
DDoS-ICMP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation9,port_class_dst,0,28983
DDoS-ICMP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation9,port_class_dst,2,404
DDoS-ICMP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation9,port_class_dst,1,367
DDoS-ICMP_Fragmentation9.csv,Packet-Based,DDoS,DDoS-ICMP-Fragmentation9,port_class_dst,3,246
DDoS-SlowLoris.csv,Packet-Based,DDoS,DDoS-SlowLoris,port_class_dst,1,13861
DDoS-SlowLoris.csv,Packet-Based,DDoS,DDoS-SlowLoris,port_class_dst,2,12739
DDoS-SlowLoris.csv,Packet-Based,DDoS,DDoS-SlowLoris,port_class_dst,3,3294
DDoS-SlowLoris.csv,Packet-Based,DDoS,DDoS-SlowLoris,port_class_dst,0,106
DDoS-SynonymousIP_Flood 1.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood-1,port_class_dst,1,29935
DDoS-SynonymousIP_Flood 1.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood-1,port_class_dst,2,58
DDoS-SynonymousIP_Flood 1.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood-1,port_class_dst,0,4
DDoS-SynonymousIP_Flood 1.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood-1,port_class_dst,3,3
DDoS-SynonymousIP_Flood.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood,port_class_dst,2,27740
DDoS-SynonymousIP_Flood.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood,port_class_dst,3,1183
DDoS-SynonymousIP_Flood.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood,port_class_dst,1,1057
DDoS-SynonymousIP_Flood.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood,port_class_dst,0,20
DDoS-SynonymousIP_Flood10.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood10,port_class_dst,2,29969
DDoS-SynonymousIP_Flood10.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood10,port_class_dst,3,18
DDoS-SynonymousIP_Flood10.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood10,port_class_dst,1,13
DDoS-SynonymousIP_Flood11.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood11,port_class_dst,2,29924
DDoS-SynonymousIP_Flood11.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood11,port_class_dst,3,36
DDoS-SynonymousIP_Flood11.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood11,port_class_dst,1,32
DDoS-SynonymousIP_Flood11.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood11,port_class_dst,0,8
DDoS-SynonymousIP_Flood12.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood12,port_class_dst,2,29969
DDoS-SynonymousIP_Flood12.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood12,port_class_dst,1,15
DDoS-SynonymousIP_Flood12.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood12,port_class_dst,3,10
DDoS-SynonymousIP_Flood12.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood12,port_class_dst,0,6
DDoS-SynonymousIP_Flood13.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood13,port_class_dst,3,29944
DDoS-SynonymousIP_Flood13.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood13,port_class_dst,2,46
DDoS-SynonymousIP_Flood13.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood13,port_class_dst,1,10
DDoS-SynonymousIP_Flood2.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood2,port_class_dst,2,29958
DDoS-SynonymousIP_Flood2.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood2,port_class_dst,1,22
DDoS-SynonymousIP_Flood2.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood2,port_class_dst,3,20
DDoS-SynonymousIP_Flood3.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood3,port_class_dst,2,29974
DDoS-SynonymousIP_Flood3.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood3,port_class_dst,1,20
DDoS-SynonymousIP_Flood3.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood3,port_class_dst,3,5
DDoS-SynonymousIP_Flood3.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood3,port_class_dst,0,1
DDoS-SynonymousIP_Flood4.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood4,port_class_dst,2,29966
DDoS-SynonymousIP_Flood4.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood4,port_class_dst,1,21
DDoS-SynonymousIP_Flood4.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood4,port_class_dst,3,9
DDoS-SynonymousIP_Flood4.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood4,port_class_dst,0,4
DDoS-SynonymousIP_Flood5.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood5,port_class_dst,1,29919
DDoS-SynonymousIP_Flood5.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood5,port_class_dst,2,48
DDoS-SynonymousIP_Flood5.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood5,port_class_dst,3,26
DDoS-SynonymousIP_Flood5.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood5,port_class_dst,0,7
DDoS-SynonymousIP_Flood6.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood6,port_class_dst,2,29958
DDoS-SynonymousIP_Flood6.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood6,port_class_dst,3,21
DDoS-SynonymousIP_Flood6.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood6,port_class_dst,1,21
DDoS-SynonymousIP_Flood7.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood7,port_class_dst,1,29851
DDoS-SynonymousIP_Flood7.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood7,port_class_dst,2,71
DDoS-SynonymousIP_Flood7.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood7,port_class_dst,3,54
DDoS-SynonymousIP_Flood7.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood7,port_class_dst,0,24
DDoS-SynonymousIP_Flood8.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood8,port_class_dst,2,29913
DDoS-SynonymousIP_Flood8.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood8,port_class_dst,3,46
DDoS-SynonymousIP_Flood8.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood8,port_class_dst,1,40
DDoS-SynonymousIP_Flood8.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood8,port_class_dst,0,1
DDoS-SynonymousIP_Flood9.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood9,port_class_dst,2,29965
DDoS-SynonymousIP_Flood9.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood9,port_class_dst,3,21
DDoS-SynonymousIP_Flood9.csv,Packet-Based,DDoS,DDoS-SynonymousIP-Flood9,port_class_dst,1,14
DDoS-TCP_Flood.csv,Packet-Based,DDoS,DDoS-TCP-Flood,port_class_dst,2,29873
DDoS-TCP_Flood.csv,Packet-Based,DDoS,DDoS-TCP-Flood,port_class_dst,1,88
DDoS-TCP_Flood.csv,Packet-Based,DDoS,DDoS-TCP-Flood,port_class_dst,3,39
DDoS-TCP_Flood1.csv,Packet-Based,DDoS,DDoS-TCP-Flood1,port_class_dst,3,29708
DDoS-TCP_Flood1.csv,Packet-Based,DDoS,DDoS-TCP-Flood1,port_class_dst,2,144
DDoS-TCP_Flood1.csv,Packet-Based,DDoS,DDoS-TCP-Flood1,port_class_dst,1,111
DDoS-TCP_Flood1.csv,Packet-Based,DDoS,DDoS-TCP-Flood1,port_class_dst,0,37
DDoS-TCP_Flood10.csv,Packet-Based,DDoS,DDoS-TCP-Flood10,port_class_dst,2,25352
DDoS-TCP_Flood10.csv,Packet-Based,DDoS,DDoS-TCP-Flood10,port_class_dst,1,2384
DDoS-TCP_Flood10.csv,Packet-Based,DDoS,DDoS-TCP-Flood10,port_class_dst,3,2221
DDoS-TCP_Flood10.csv,Packet-Based,DDoS,DDoS-TCP-Flood10,port_class_dst,0,43
DDoS-TCP_Flood11.csv,Packet-Based,DDoS,DDoS-TCP-Flood11,port_class_dst,2,29907
DDoS-TCP_Flood11.csv,Packet-Based,DDoS,DDoS-TCP-Flood11,port_class_dst,1,56
DDoS-TCP_Flood11.csv,Packet-Based,DDoS,DDoS-TCP-Flood11,port_class_dst,3,36
DDoS-TCP_Flood11.csv,Packet-Based,DDoS,DDoS-TCP-Flood11,port_class_dst,0,1
DDoS-TCP_Flood12.csv,Packet-Based,DDoS,DDoS-TCP-Flood12,port_class_dst,2,29797
DDoS-TCP_Flood12.csv,Packet-Based,DDoS,DDoS-TCP-Flood12,port_class_dst,1,136
DDoS-TCP_Flood12.csv,Packet-Based,DDoS,DDoS-TCP-Flood12,port_class_dst,3,47
DDoS-TCP_Flood12.csv,Packet-Based,DDoS,DDoS-TCP-Flood12,port_class_dst,0,20
DDoS-TCP_Flood13.csv,Packet-Based,DDoS,DDoS-TCP-Flood13,port_class_dst,3,29852
DDoS-TCP_Flood13.csv,Packet-Based,DDoS,DDoS-TCP-Flood13,port_class_dst,1,78
DDoS-TCP_Flood13.csv,Packet-Based,DDoS,DDoS-TCP-Flood13,port_class_dst,2,64
DDoS-TCP_Flood13.csv,Packet-Based,DDoS,DDoS-TCP-Flood13,port_class_dst,0,6
DDoS-TCP_Flood14.csv,Packet-Based,DDoS,DDoS-TCP-Flood14,port_class_dst,2,29762
DDoS-TCP_Flood14.csv,Packet-Based,DDoS,DDoS-TCP-Flood14,port_class_dst,1,125
DDoS-TCP_Flood14.csv,Packet-Based,DDoS,DDoS-TCP-Flood14,port_class_dst,3,67
DDoS-TCP_Flood14.csv,Packet-Based,DDoS,DDoS-TCP-Flood14,port_class_dst,0,46
DDoS-TCP_Flood15.csv,Packet-Based,DDoS,DDoS-TCP-Flood15,port_class_dst,3,29735
DDoS-TCP_Flood15.csv,Packet-Based,DDoS,DDoS-TCP-Flood15,port_class_dst,1,133
DDoS-TCP_Flood15.csv,Packet-Based,DDoS,DDoS-TCP-Flood15,port_class_dst,2,119
DDoS-TCP_Flood15.csv,Packet-Based,DDoS,DDoS-TCP-Flood15,port_class_dst,0,13
DDoS-TCP_Flood16.csv,Packet-Based,DDoS,DDoS-TCP-Flood16,port_class_dst,1,29685
DDoS-TCP_Flood16.csv,Packet-Based,DDoS,DDoS-TCP-Flood16,port_class_dst,2,192
DDoS-TCP_Flood16.csv,Packet-Based,DDoS,DDoS-TCP-Flood16,port_class_dst,3,108
DDoS-TCP_Flood16.csv,Packet-Based,DDoS,DDoS-TCP-Flood16,port_class_dst,0,15
DDoS-TCP_Flood17.csv,Packet-Based,DDoS,DDoS-TCP-Flood17,port_class_dst,3,29648
DDoS-TCP_Flood17.csv,Packet-Based,DDoS,DDoS-TCP-Flood17,port_class_dst,2,214
DDoS-TCP_Flood17.csv,Packet-Based,DDoS,DDoS-TCP-Flood17,port_class_dst,1,117
DDoS-TCP_Flood17.csv,Packet-Based,DDoS,DDoS-TCP-Flood17,port_class_dst,0,21
DDoS-TCP_Flood2.csv,Packet-Based,DDoS,DDoS-TCP-Flood2,port_class_dst,2,29853
DDoS-TCP_Flood2.csv,Packet-Based,DDoS,DDoS-TCP-Flood2,port_class_dst,1,98
DDoS-TCP_Flood2.csv,Packet-Based,DDoS,DDoS-TCP-Flood2,port_class_dst,3,48
DDoS-TCP_Flood2.csv,Packet-Based,DDoS,DDoS-TCP-Flood2,port_class_dst,0,1
DDoS-TCP_Flood3.csv,Packet-Based,DDoS,DDoS-TCP-Flood3,port_class_dst,2,29878
DDoS-TCP_Flood3.csv,Packet-Based,DDoS,DDoS-TCP-Flood3,port_class_dst,1,86
DDoS-TCP_Flood3.csv,Packet-Based,DDoS,DDoS-TCP-Flood3,port_class_dst,3,35
DDoS-TCP_Flood3.csv,Packet-Based,DDoS,DDoS-TCP-Flood3,port_class_dst,0,1
DDoS-TCP_Flood4.csv,Packet-Based,DDoS,DDoS-TCP-Flood4,port_class_dst,1,29783
DDoS-TCP_Flood4.csv,Packet-Based,DDoS,DDoS-TCP-Flood4,port_class_dst,2,160
DDoS-TCP_Flood4.csv,Packet-Based,DDoS,DDoS-TCP-Flood4,port_class_dst,3,39
DDoS-TCP_Flood4.csv,Packet-Based,DDoS,DDoS-TCP-Flood4,port_class_dst,0,18
DDoS-TCP_Flood5.csv,Packet-Based,DDoS,DDoS-TCP-Flood5,port_class_dst,1,29739
DDoS-TCP_Flood5.csv,Packet-Based,DDoS,DDoS-TCP-Flood5,port_class_dst,2,134
DDoS-TCP_Flood5.csv,Packet-Based,DDoS,DDoS-TCP-Flood5,port_class_dst,3,125
DDoS-TCP_Flood5.csv,Packet-Based,DDoS,DDoS-TCP-Flood5,port_class_dst,0,2
DDoS-TCP_Flood6.csv,Packet-Based,DDoS,DDoS-TCP-Flood6,port_class_dst,2,29818
DDoS-TCP_Flood6.csv,Packet-Based,DDoS,DDoS-TCP-Flood6,port_class_dst,1,106
DDoS-TCP_Flood6.csv,Packet-Based,DDoS,DDoS-TCP-Flood6,port_class_dst,3,71
DDoS-TCP_Flood6.csv,Packet-Based,DDoS,DDoS-TCP-Flood6,port_class_dst,0,5
DDoS-TCP_Flood7.csv,Packet-Based,DDoS,DDoS-TCP-Flood7,port_class_dst,2,29867
DDoS-TCP_Flood7.csv,Packet-Based,DDoS,DDoS-TCP-Flood7,port_class_dst,1,84
DDoS-TCP_Flood7.csv,Packet-Based,DDoS,DDoS-TCP-Flood7,port_class_dst,3,40
DDoS-TCP_Flood7.csv,Packet-Based,DDoS,DDoS-TCP-Flood7,port_class_dst,0,9
DDoS-TCP_Flood8.csv,Packet-Based,DDoS,DDoS-TCP-Flood8,port_class_dst,2,29879
DDoS-TCP_Flood8.csv,Packet-Based,DDoS,DDoS-TCP-Flood8,port_class_dst,1,92
DDoS-TCP_Flood8.csv,Packet-Based,DDoS,DDoS-TCP-Flood8,port_class_dst,3,29
DDoS-TCP_Flood9.csv,Packet-Based,DDoS,DDoS-TCP-Flood9,port_class_dst,2,29887
DDoS-TCP_Flood9.csv,Packet-Based,DDoS,DDoS-TCP-Flood9,port_class_dst,1,72
DDoS-TCP_Flood9.csv,Packet-Based,DDoS,DDoS-TCP-Flood9,port_class_dst,3,32
DDoS-TCP_Flood9.csv,Packet-Based,DDoS,DDoS-TCP-Flood9,port_class_dst,0,9
DDoS-UDP_Flood.csv,Packet-Based,DDoS,DDoS-UDP-Flood,port_class_dst,2,18745
DDoS-UDP_Flood.csv,Packet-Based,DDoS,DDoS-UDP-Flood,port_class_dst,3,10335
DDoS-UDP_Flood.csv,Packet-Based,DDoS,DDoS-UDP-Flood,port_class_dst,1,855
DDoS-UDP_Flood.csv,Packet-Based,DDoS,DDoS-UDP-Flood,port_class_dst,0,65
DDoS-UDP_Flood1.csv,Packet-Based,DDoS,DDoS-UDP-Flood1,port_class_dst,2,21227
DDoS-UDP_Flood1.csv,Packet-Based,DDoS,DDoS-UDP-Flood1,port_class_dst,3,8344
DDoS-UDP_Flood1.csv,Packet-Based,DDoS,DDoS-UDP-Flood1,port_class_dst,1,399
DDoS-UDP_Flood1.csv,Packet-Based,DDoS,DDoS-UDP-Flood1,port_class_dst,0,30
DDoS-UDP_Flood10.csv,Packet-Based,DDoS,DDoS-UDP-Flood10,port_class_dst,2,23338
DDoS-UDP_Flood10.csv,Packet-Based,DDoS,DDoS-UDP-Flood10,port_class_dst,3,5655
DDoS-UDP_Flood10.csv,Packet-Based,DDoS,DDoS-UDP-Flood10,port_class_dst,1,1003
DDoS-UDP_Flood10.csv,Packet-Based,DDoS,DDoS-UDP-Flood10,port_class_dst,0,4
DDoS-UDP_Flood11.csv,Packet-Based,DDoS,DDoS-UDP-Flood11,port_class_dst,2,21525
DDoS-UDP_Flood11.csv,Packet-Based,DDoS,DDoS-UDP-Flood11,port_class_dst,3,8422
DDoS-UDP_Flood11.csv,Packet-Based,DDoS,DDoS-UDP-Flood11,port_class_dst,1,27
DDoS-UDP_Flood11.csv,Packet-Based,DDoS,DDoS-UDP-Flood11,port_class_dst,0,26
DDoS-UDP_Flood12.csv,Packet-Based,DDoS,DDoS-UDP-Flood12,port_class_dst,2,22074
DDoS-UDP_Flood12.csv,Packet-Based,DDoS,DDoS-UDP-Flood12,port_class_dst,3,7658
DDoS-UDP_Flood12.csv,Packet-Based,DDoS,DDoS-UDP-Flood12,port_class_dst,0,234
DDoS-UDP_Flood12.csv,Packet-Based,DDoS,DDoS-UDP-Flood12,port_class_dst,1,34
DDoS-UDP_Flood13.csv,Packet-Based,DDoS,DDoS-UDP-Flood13,port_class_dst,2,18722
DDoS-UDP_Flood13.csv,Packet-Based,DDoS,DDoS-UDP-Flood13,port_class_dst,3,11232
DDoS-UDP_Flood13.csv,Packet-Based,DDoS,DDoS-UDP-Flood13,port_class_dst,1,42
DDoS-UDP_Flood13.csv,Packet-Based,DDoS,DDoS-UDP-Flood13,port_class_dst,0,4
DDoS-UDP_Flood14.csv,Packet-Based,DDoS,DDoS-UDP-Flood14,port_class_dst,2,21010
DDoS-UDP_Flood14.csv,Packet-Based,DDoS,DDoS-UDP-Flood14,port_class_dst,3,6890
DDoS-UDP_Flood14.csv,Packet-Based,DDoS,DDoS-UDP-Flood14,port_class_dst,1,2011
DDoS-UDP_Flood14.csv,Packet-Based,DDoS,DDoS-UDP-Flood14,port_class_dst,0,89
DDoS-UDP_Flood15.csv,Packet-Based,DDoS,DDoS-UDP-Flood15,port_class_dst,2,19428
DDoS-UDP_Flood15.csv,Packet-Based,DDoS,DDoS-UDP-Flood15,port_class_dst,3,9564
DDoS-UDP_Flood15.csv,Packet-Based,DDoS,DDoS-UDP-Flood15,port_class_dst,1,996
DDoS-UDP_Flood15.csv,Packet-Based,DDoS,DDoS-UDP-Flood15,port_class_dst,0,12
DDoS-UDP_Flood16.csv,Packet-Based,DDoS,DDoS-UDP-Flood16,port_class_dst,2,23770
DDoS-UDP_Flood16.csv,Packet-Based,DDoS,DDoS-UDP-Flood16,port_class_dst,3,6136
DDoS-UDP_Flood16.csv,Packet-Based,DDoS,DDoS-UDP-Flood16,port_class_dst,1,65
DDoS-UDP_Flood16.csv,Packet-Based,DDoS,DDoS-UDP-Flood16,port_class_dst,0,29
DDoS-UDP_Flood17.csv,Packet-Based,DDoS,DDoS-UDP-Flood17,port_class_dst,2,25071
DDoS-UDP_Flood17.csv,Packet-Based,DDoS,DDoS-UDP-Flood17,port_class_dst,3,4777
DDoS-UDP_Flood17.csv,Packet-Based,DDoS,DDoS-UDP-Flood17,port_class_dst,1,112
DDoS-UDP_Flood17.csv,Packet-Based,DDoS,DDoS-UDP-Flood17,port_class_dst,0,40
DDoS-UDP_Flood18.csv,Packet-Based,DDoS,DDoS-UDP-Flood18,port_class_dst,2,20666
DDoS-UDP_Flood18.csv,Packet-Based,DDoS,DDoS-UDP-Flood18,port_class_dst,3,8662
DDoS-UDP_Flood18.csv,Packet-Based,DDoS,DDoS-UDP-Flood18,port_class_dst,1,659
DDoS-UDP_Flood18.csv,Packet-Based,DDoS,DDoS-UDP-Flood18,port_class_dst,0,13
DDoS-UDP_Flood19.csv,Packet-Based,DDoS,DDoS-UDP-Flood19,port_class_dst,2,20524
DDoS-UDP_Flood19.csv,Packet-Based,DDoS,DDoS-UDP-Flood19,port_class_dst,3,9150
DDoS-UDP_Flood19.csv,Packet-Based,DDoS,DDoS-UDP-Flood19,port_class_dst,1,202
DDoS-UDP_Flood19.csv,Packet-Based,DDoS,DDoS-UDP-Flood19,port_class_dst,0,124
DDoS-UDP_Flood2.csv,Packet-Based,DDoS,DDoS-UDP-Flood2,port_class_dst,2,22575
